Player,Team,YearSigned,Years,,Value,APY,Guaranteed,,APY as % OfCap At Signing,,InflatedValue,InflatedAPY,InflatedGuaranteed
Mark Anderson,Bills,2012,4,,"$19,500,000","$4,875,000","$7,900,000",,4.0%,,"$48,701,493","$12,175,373","$19,730,348"
Carl Lawson,Jets,2023,1,,"$9,000,000","$9,000,000","$8,000,000",,4.0%,,"$12,058,719","$12,058,719","$10,718,861"
Malcolm Koonce,Raiders,2025,1,,"$11,040,000","$11,040,000","$10,020,000",,4.0%,,"$11,909,914","$11,909,914","$10,809,542"
Lamarr Woodley,Raiders,2014,2,,"$10,500,000","$5,250,000","$4,350,000",,3.9%,,"$23,778,947","$11,889,474","$9,851,278"
Alex Wright,Browns,2025,3,,"$33,000,000","$11,000,000","$12,305,110",,3.9%,,"$35,600,287","$11,866,762","$13,274,710"
Jarret Johnson,Chargers,2012,4,,"$19,000,000","$4,750,000","$6,000,000",,3.9%,,"$47,452,736","$11,863,184","$14,985,075"
Will Anderson Jr.,Texans,2023,4,,"$35,212,818","$8,803,205","$35,212,818",,3.9%,,"$47,180,164","$11,795,042","$47,180,164"
Denico Autry,Texans,2024,2,,"$20,000,000","$10,000,000","$10,500,000",,3.9%,,"$23,586,531","$11,793,265","$12,382,929"
Andrew Van Ginkel,Vikings,2024,2,,"$20,000,000","$10,000,000","$10,000,000",,3.9%,,"$23,586,531","$11,793,265","$11,793,265"
Leonard Floyd,49ers,2024,2,,"$20,000,000","$10,000,000","$12,000,000",,3.9%,,"$23,586,531","$11,793,265","$14,151,919"
Josh Sweat,Eagles,2024,1,,"$10,000,000","$10,000,000","$9,500,000",,3.9%,,"$11,793,265","$11,793,265","$11,203,602"
Jadeveon Clowney,Panthers,2024,2,,"$20,000,000","$10,000,000","$12,000,000",,3.9%,,"$23,586,531","$11,793,265","$14,151,919"
Michael Bennett,Seahawks,2013,1,,"$4,800,000","$4,800,000","$4,500,000",,3.9%,,"$11,754,146","$11,754,146","$11,019,512"
Terrell Suggs,Ravens,2014,4,,"$20,700,000","$5,175,000","$16,000,000",,3.9%,,"$46,878,496","$11,719,624","$36,234,586"
Demarcus Lawrence,Seahawks,2025,3,,"$32,500,000","$10,833,333","$13,000,000",,3.9%,,"$35,060,888","$11,686,962","$14,024,355"
Bradley Chubb,MIA/DEN,2018,4,,"$27,271,240","$6,817,810","$27,271,240",,3.8%,,"$46,354,952","$11,588,738","$46,354,952"
Jabaal Sheard,Patriots,2015,2,,"$11,000,000","$5,500,000",$0,,3.8%,,"$23,123,953","$11,561,977",$0
Dee Ford,49ers,2021,2,,"$14,000,000","$7,000,000","$7,000,000",,3.8%,,"$23,105,753","$11,552,877","$11,552,877"
Joseph Ossai,Jets,2026,3,,"$34,500,000","$11,500,000","$22,490,000",,3.8%,,"$34,500,000","$11,500,000","$22,490,000"
Emmanuel Ogbah,Dolphins,2020,2,,"$15,000,000","$7,500,000","$7,500,000",,3.8%,,"$22,795,156","$11,397,578","$11,397,578"
Kayvon Thibodeaux,Giants,2022,4,,"$31,339,040","$7,834,760","$31,339,040",,3.8%,,"$45,337,747","$11,334,437","$45,337,747"
Justin Tuck,Raiders,2014,2,,"$10,000,000","$5,000,000","$4,350,000",,3.8%,,"$22,646,617","$11,323,308","$9,851,278"
Tyson Jackson,Falcons,2014,5,,"$25,000,000","$5,000,000","$9,500,000",,3.8%,,"$56,616,541","$11,323,308","$21,514,286"
William Hayes,LAR/MIA,2016,3,,"$17,500,000","$5,833,333","$9,000,000",,3.8%,,"$33,947,318","$11,315,772","$17,458,620"
Brian Robison,Vikings,2011,3,,"$13,500,000","$4,500,000","$6,500,000",,3.7%,,"$33,779,439","$11,259,813","$16,264,174"
Jason Jones,Seahawks,2012,1,,"$4,500,000","$4,500,000","$4,500,000",,3.7%,,"$11,238,806","$11,238,806","$11,238,806"
Carlos Dunlap,Seahawks,2021,2,,"$13,600,000","$6,800,000","$8,500,000",,3.7%,,"$22,445,589","$11,222,795","$14,028,493"
Terrell Suggs,ARI/KC,2019,1,,"$7,000,000","$7,000,000","$700,000",,3.7%,,"$11,202,976","$11,202,976","$1,120,298"
Aldon Smith,Raiders,2016,2,,"$11,500,000","$5,750,000",$0,,3.7%,,"$22,308,237","$11,154,119",$0
Jarret Johnson,Ravens,2007,5,,"$20,000,000","$4,000,000","$5,400,000",,3.7%,,"$55,266,055","$11,053,211","$14,921,835"
Aldon Smith,Raiders,2015,1,,"$5,250,000","$5,250,000",$0,,3.7%,,"$11,036,432","$11,036,432",$0
Malcolm Koonce,Raiders,2026,1,,"$11,010,000","$11,010,000","$10,500,000",,3.7%,,"$11,010,000","$11,010,000","$10,500,000"
K'Lavon Chaisson,Commanders,2026,1,,"$11,000,000","$11,000,000","$10,300,000",,3.7%,,"$11,000,000","$11,000,000","$10,300,000"
Leonard Floyd,Falcons,2025,1,,"$10,000,000","$10,000,000","$10,000,000",,3.6%,,"$10,787,966","$10,787,966","$10,787,966"
Red Bryant,Jaguars,2014,4,,"$19,000,000","$4,750,000","$5,225,000",,3.6%,,"$43,028,571","$10,757,143","$11,832,857"
Charles Omenihu,Chiefs,2023,2,,"$16,000,000","$8,000,000","$8,600,000",,3.6%,,"$21,437,722","$10,718,861","$11,522,776"
Samson Ebukam,Colts,2023,3,,"$24,000,000","$8,000,000","$10,755,000",,3.6%,,"$32,156,584","$10,718,861","$14,410,169"
Willie Young,Bears,2016,2,,"$11,050,000","$5,525,000","$8,000,000",,3.6%,,"$21,435,306","$10,717,653","$15,518,774"
Dwight Freeney,Chargers,2013,2,,"$8,750,000","$4,375,000","$4,750,000",,3.6%,,"$21,426,829","$10,713,415","$11,631,707"
Yetur Gross-Matos,49ers,2024,2,,"$18,000,000","$9,000,000","$9,390,000",,3.5%,,"$21,227,878","$10,613,939","$11,073,876"
Khalil Mack,Raiders,2014,4,,"$18,677,022","$4,669,251","$18,677,002",,3.5%,,"$42,297,136","$10,574,274","$42,297,090"
Uchenna Nwosu,Seahawks,2025,2,,"$19,510,000","$9,755,000","$6,980,000",,3.5%,,"$21,047,321","$10,523,660","$7,530,000"
Michael Johnson,Bengals,2015,4,,"$20,000,000","$5,000,000","$4,500,000",,3.5%,,"$42,043,551","$10,510,888","$9,459,799"
Osi Umenyiora,Falcons,2013,2,,"$8,500,000","$4,250,000","$3,750,000",,3.5%,,"$20,814,634","$10,407,317","$9,182,927"
Mario Addison,Bills,2021,1,,"$6,225,000","$6,225,000","$4,750,000",,3.4%,,"$10,273,808","$10,273,808","$7,839,452"
Devon Kennard,Cardinals,2020,4,,"$20,000,000","$6,666,667","$10,000,000",,3.4%,,"$30,393,542","$10,131,181","$15,196,771"
Derek Barnett,Eagles,2022,2,,"$14,000,000","$7,000,000","$7,000,000",,3.4%,,"$20,253,602","$10,126,801","$10,126,801"
Barkevious Mingo,Browns,2013,4,,"$16,347,002","$4,086,751","$16,347,002",,3.3%,,"$40,030,220","$10,007,556","$40,030,220"
Tyson Alualu,Jaguars,2010,5,,"$21,399,000","$4,279,800","$9,647,500",,3.3%,,"$49,964,177","$9,992,835","$22,525,791"
Chris Clemons,Jaguars,2014,4,,"$17,500,000","$4,375,000","$4,475,000",,3.3%,,"$39,631,579","$9,907,895","$10,134,361"
Dante Fowler Jr.,Falcons,2021,1,,"$6,000,000","$6,000,000","$6,000,000",,3.3%,,"$9,902,466","$9,902,466","$9,902,466"
Haason Reddick,Panthers,2021,1,,"$6,000,000","$6,000,000","$6,000,000",,3.3%,,"$9,902,466","$9,902,466","$9,902,466"
Samson Ebukam,49ers,2021,2,,"$12,000,000","$6,000,000","$5,000,000",,3.3%,,"$19,804,932","$9,902,466","$8,252,055"
Erik Walden,Colts,2013,4,,"$16,000,000","$4,000,000","$4,000,000",,3.3%,,"$39,180,488","$9,795,122","$9,795,122"
Nick Perry,Packers,2016,1,,"$5,000,000","$5,000,000","$1,500,000",,3.2%,,"$9,699,234","$9,699,234","$2,909,770"
Kyle Van Noy,Patriots,2017,2,,"$10,750,000","$5,375,000","$5,500,000",,3.2%,,"$19,388,623","$9,694,311","$9,919,760"
Alex Okafor,Chiefs,2019,3,,"$18,000,000","$6,000,000","$6,805,000",,3.2%,,"$28,807,651","$9,602,550","$10,890,893"
Stephen Weatherly,Panthers,2020,2,,"$12,500,000","$6,250,000","$6,250,000",,3.2%,,"$18,995,964","$9,497,982","$9,497,982"
Brooks Reed,Falcons,2015,5,,"$22,500,000","$4,500,000","$6,900,000",,3.1%,,"$47,298,995","$9,459,799","$14,505,025"
Mike Danna,Chiefs,2024,3,,"$24,000,000","$8,000,000","$13,000,000",,3.1%,,"$28,303,837","$9,434,612","$15,331,245"
Charles Harris,Lions,2022,2,,"$13,000,000","$6,500,000","$7,000,000",,3.1%,,"$18,806,916","$9,403,458","$10,126,801"
Arden Key,Titans,2023,3,,"$21,000,000","$7,000,000","$13,000,000",,3.1%,,"$28,137,011","$9,379,004","$17,418,149"
Leonard Floyd,Bills,2023,1,,"$7,000,000","$7,000,000","$7,000,000",,3.1%,,"$9,379,004","$9,379,004","$9,379,004"
Dre'Mont Jones,Titans,2025,1,,"$8,500,000","$8,500,000","$7,990,000",,3.0%,,"$9,169,771","$9,169,771","$8,619,585"
DeMarcus Ware,Cowboys,2005,5,,"$13,000,000","$2,600,000","$10,230,000",,3.0%,,"$45,796,491","$9,159,298","$36,038,316"
Rodney Gunter,Jaguars,2020,3,,"$18,000,000","$6,000,000","$11,150,000",,3.0%,,"$27,354,188","$9,118,063","$16,944,400"
Everson Griffen,DAL/DET,2020,1,,"$6,000,000","$6,000,000","$3,000,000",,3.0%,,"$9,118,063","$9,118,063","$4,559,031"
Josh Hines-Allen,Jaguars,2019,4,,"$22,742,636","$5,685,659","$22,742,636",,3.0%,,"$36,397,885","$9,099,471","$36,397,885"
Tyus Bowser,Ravens,2021,4,,"$22,000,000","$5,500,000","$12,000,000",,3.0%,,"$36,309,041","$9,077,260","$19,804,932"
Deatrich Wise,Patriots,2021,4,,"$22,000,000","$5,500,000","$10,000,000",,3.0%,,"$36,309,041","$9,077,260","$16,504,110"
Mike Neal,Packers,2014,2,,"$8,000,000","$4,000,000","$2,500,000",,3.0%,,"$18,117,293","$9,058,647","$5,661,654"
Jarret Johnson,Chargers,2014,2,,"$8,000,000","$4,000,000","$2,000,000",,3.0%,,"$18,117,293","$9,058,647","$4,529,323"
Jacob Martin,Titans,2026,1,,"$9,000,000","$9,000,000","$4,500,000",,3.0%,,"$9,000,000","$9,000,000","$4,500,000"
Kingsley Enagbare,Jets,2026,1,,"$9,000,000","$9,000,000","$8,490,000",,3.0%,,"$9,000,000","$9,000,000","$8,490,000"
Aldon Smith,49ers,2011,4,,"$14,384,000","$3,596,000","$14,384,000",,3.0%,,"$35,991,367","$8,997,842","$35,991,367"
Rob Ninkovich,Patriots,2013,3,,"$10,700,000","$3,566,667","$6,000,000",,2.9%,,"$26,201,951","$8,733,985","$14,692,683"
Derrick Shelby,Falcons,2016,4,,"$18,000,000","$4,500,000","$6,000,000",,2.9%,,"$34,917,241","$8,729,310","$11,639,080"
Dorance Armstrong Jr.,Cowboys,2022,2,,"$12,000,000","$6,000,000","$6,000,000",,2.9%,,"$17,360,231","$8,680,115","$8,680,115"
William Hayes,Dolphins,2017,1,,"$4,750,000","$4,750,000","$4,700,000",,2.8%,,"$8,567,066","$8,567,066","$8,476,886"
Julius Peppers,Panthers,2018,1,,"$5,000,000","$5,000,000","$2,500,000",,2.8%,,"$8,498,871","$8,498,871","$4,249,436"
Adrian Clayborn,Patriots,2018,2,,"$10,000,000","$5,000,000","$5,500,000",,2.8%,,"$16,997,743","$8,498,871","$9,348,758"
Kareem Martin,Giants,2018,3,,"$15,000,000","$5,000,000","$7,250,000",,2.8%,,"$25,496,614","$8,498,871","$12,323,363"
Ogbonnia Okoronkwo,Browns,2023,3,,"$19,000,000","$6,333,333","$10,830,000",,2.8%,,"$25,457,295","$8,485,765","$14,510,658"
John Simon,Colts,2017,3,,"$14,000,000","$4,666,667","$6,000,000",,2.8%,,"$25,250,299","$8,416,767","$10,821,557"
Allen Bailey,Falcons,2019,2,,"$10,500,000","$5,250,000","$3,500,000",,2.8%,,"$16,804,463","$8,402,232","$5,601,488"
Tyree Wilson,Raiders,2023,4,,"$25,005,500","$6,251,375","$25,005,500",,2.8%,,"$33,503,810","$8,375,953","$33,503,810"
William Hayes,Rams,2013,3,,"$10,250,000","$3,416,667","$5,750,000",,2.8%,,"$25,100,000","$8,366,667","$14,080,488"
Shaquil Barrett,Dolphins,2024,1,,"$7,000,000","$7,000,000","$6,750,000",,2.7%,,"$8,255,286","$8,255,286","$7,960,454"
Dawuane Smoot,Jaguars,2021,2,,"$10,000,000","$5,000,000","$5,250,000",,2.7%,,"$16,504,110","$8,252,055","$8,664,658"
Adrian Clayborn,Falcons,2016,2,,"$8,500,000","$4,250,000","$2,500,000",,2.7%,,"$16,488,697","$8,244,349","$4,849,617"
Trent Cole,Colts,2016,1,,"$4,250,000","$4,250,000","$1,000,000",,2.7%,,"$8,244,349","$8,244,349","$1,939,847"
Robert Quinn,Rams,2011,5,,"$16,405,053","$3,281,011","$9,436,053",,2.7%,,"$41,048,407","$8,209,682","$23,610,710"
Terrell Suggs,Ravens,2003,5,,"$10,090,000","$2,018,000","$6,250,000",,2.7%,,"$40,517,658","$8,103,532","$25,097,658"
Denico Autry,Texans,2025,1,,"$7,500,000","$7,500,000","$3,000,000",,2.7%,,"$8,090,974","$8,090,974","$3,236,390"
Baron Browning,Cardinals,2025,2,,"$15,000,000","$7,500,000","$10,000,000",,2.7%,,"$16,181,948","$8,090,974","$10,787,966"
Patrick Jones II,Panthers,2025,2,,"$15,000,000","$7,500,000","$10,250,000",,2.7%,,"$16,181,948","$8,090,974","$11,057,665"
Melvin Ingram,Chargers,2012,5,,"$16,149,250","$3,229,850","$7,648,248",,2.7%,,"$40,332,953","$8,066,591","$19,101,595"
Justin Houston,Panthers,2023,1,,"$6,000,000","$6,000,000","$6,000,000",,2.7%,,"$8,039,146","$8,039,146","$8,039,146"
Kroy Biermann,Falcons,2012,3,,"$9,650,000","$3,216,667","$3,100,000",,2.7%,,"$24,100,995","$8,033,666","$7,742,289"
Jason Pierre-Paul,Buccaneers,2019,1,,"$5,000,000","$5,000,000",$0,,2.7%,,"$8,002,125","$8,002,125",$0
Arden Key,Colts,2026,2,,"$16,000,000","$8,000,000","$11,000,000",,2.7%,,"$16,000,000","$8,000,000","$11,000,000"
Chandler Jones,Patriots,2012,5,,"$15,972,499","$3,194,500","$7,421,215",,2.6%,,"$39,891,515","$7,978,303","$18,534,577"
Ryan Kerrigan,Commanders,2011,5,,"$15,758,295","$3,151,659","$8,720,294",,2.6%,,"$39,430,101","$7,886,020","$21,819,751"
Brandon Graham,Eagles,2010,5,,"$16,863,000","$3,372,600","$12,675,000",,2.6%,,"$39,373,144","$7,874,629","$29,594,651"
Bud Dupree,Steelers,2015,4,,"$18,454,286","$3,690,598","$8,632,701",,2.6%,,"$38,794,186","$7,758,292","$18,147,470"
Jason Jones,Lions,2013,3,,"$9,500,000","$3,166,667","$2,500,000",,2.6%,,"$23,263,415","$7,754,472","$6,121,951"
Marcus Davenport,Lions,2024,1,,"$6,500,000","$6,500,000","$3,000,000",,2.5%,,"$7,665,623","$7,665,623","$3,537,980"
Leonard Floyd,Bears,2016,4,,"$15,782,990","$3,945,748","$15,782,990",,2.5%,,"$30,616,581","$7,654,146","$30,616,581"
